10;622130400;00064855332,39;C;00077493158,25;00012637825,86;00000000000,00; ;
10;622920101;00151135804,12;C;00172368091,83;00021232287,71;00000000000,00; ;
10;622920103;00066217628,05;D;00014790814,42;00081008442,47;00000000000,00; ;
10;631100000;00000919888,89;C;00000714440,23;00000002313,93;00000207762,59;C;
10;631300000;00000109680,73;C;00000073494,50;00000071180,57;00000107366,80;C;
10;631400000;00001872291,69;C;00001943472,26;00000071180,57;00000000000,00; ;
10;631910000;00000000000,00; ;00000643259,66;00000643259,66;00000000000,00; ;
10;632100000;00000201383,21;C;00000002313,93;00000000000,00;00000199069,28;C;
10;632200000;00002276755,11;C;00002276755,11;00000000000,00;00000000000,00; ;
10;632990000;00000000000,00; ;00000002313,93;00000002313,93;00000000000,00; ;
10;721110000;00109020983,05;D;00012683505,21;00121704488,26;00000000000,00; ;
10;821110000;00021486953,80;C;00057247462,35;00035760446,13;00000000062,42;D;
18;821110000;100;00005787312,81;C;00014070127,82;00008282815,01;00000000000,00; ;
18;821110000;101;00003852717,98;D;00001881884,99;00005734602,97;00000000000,00; ;
18;821110000;102;00005012921,13;D;00000505211,16;00005518132,29;00000000000,00; ;
18;821110000;103;00022030003,86;C;00022030003,86;00000000000,00;00000000000,00; ;
18;821110000;113;00001093031,20;C;00001093031,20;00000000000,00;00000000000,00; ;
18;821110000;116;00000040793,16;C;00000041855,14;00000001061,98;00000000000,00; ;
18;821110000;117;00000607852,67;C;00001242464,78;00000634612,11;00000000000,00; ;
18;821110000;118;00001822855,13;C;00003036985,58;00001214130,45;00000000000,00; ;
18;821110000;119;00002735254,00;D;00000124774,35;00002860028,35;00000000000,00; ;
18;821110000;122;00000000017,85;D;00000000000,00;00000000017,85;00000000000,00; ;
18;821110000;123;00000058233,41;D;00000289492,69;00000347726,10;00000000000,00; ;
18;821110000;124;00001490346,30;C;00001762337,06;00000271990,76;00000000000,00; ;
18;821110000;129;00000057223,02;C;00000303966,34;00000246743,32;00000000000,00; ;
18;821110000;142;00000003881,21;D;00000024000,00;00000027818,79;00000000062,42;D;
18;821110000;144;00000044182,38;D;00000000000,00;00000044182,38;00000000000,00; ;
18;821110000;145;00000023335,63;C;00000023581,37;00000000245,74;00000000000,00; ;
18;821110000;146;00000607093,41;C;00000615084,04;00000007990,63;00000000000,00; ;
18;821110000;147;00001480356,69;C;00001566749,03;00000086392,34;00000000000,00; ;
18;821110000;148;00002131675,54;C;00003018312,37;00000886636,83;00000000000,00; ;
18;821110000;149;00000748603,25;D;00001377422,34;00002126025,59;00000000000,00; ;
18;821110000;150;00000530981,45;C;00000623964,17;00000092982,72;00000000000,00; ;
18;821110000;152;00000060498,18;C;00000060498,18;00000000000,00;00000000000,00; ;
18;821110000;153;00000761936,92;C;00001014445,64;00000252508,72;00000000000,00; ;
18;821110000;155;00000108855,33;C;00001362013,14;00001253157,81;00000000000,00; ;
18;821110000;156;00000026354,49;D;00000074448,88;00000100803,37;00000000000,00; ;
18;821110000;157;00000078811,39;C;00000099837,32;00000021025,93;00000000000,00; ;
18;821110000;192;00000296114,14;C;00000304634,33;00000008520,19;00000000000,00; ;
18;821110000;223;00000053000,00;D;00000000000,00;00000053000,00;00000000000,00; ;
18;821110000;224;00000132931,08;D;00000062600,00;00000195531,08;00000000000,00; ;
18;821110000;246;00000289238,79;D;00000000000,00;00000289238,79;00000000000,00; ;
18;821110000;248;00002304952,91;D;00000128124,64;00002433077,55;00000000000,00; ;
18;821110000;249;00000735660,86;D;00000027391,86;00000763052,72;00000000000,00; ;
18;821110000;250;00000609186,13;D;00000000712,60;00000609898,73;00000000000,00; ;
18;821110000;252;00000040000,00;D;00000000000,00;00000040000,00;00000000000,00; ;
18;821110000;253;00000043274,90;D;00000025749,15;00000069024,05;00000000000,00; ;
18;821110000;255;00000309779,48;D;00000130193,00;00000439972,48;00000000000,00; ;
18;821110000;292;00000315360,89;D;00000325565,32;00000640926,21;00000000000,00; ;
10;821120000;00019689455,87;C;00028742607,64;00009053151,77;00000000000,00; ;
18;821120000;100;00004909380,77;C;00007323704,59;00002414323,82;00000000000,00; ;
18;821120000;101;00002714718,17;C;00003989020,07;00001274301,90;00000000000,00; ;
18;821120000;102;00003842593,31;C;00004419844,79;00000577251,48;00000000000,00; ;
18;821120000;116;00000000727,85;C;00000000727,85;00000000000,00;00000000000,00; ;
18;821120000;117;00000105629,19;C;00000545013,76;00000439384,57;00000000000,00; ;
18;821120000;118;00000639382,85;C;00000900961,16;00000261578,31;00000000000,00; ;
18;821120000;119;00000337776,49;C;00000500463,80;00000162687,31;00000000000,00; ;
18;821120000;122;00000000527,20;C;00000000527,20;00000000000,00;00000000000,00; ;
18;821120000;123;00000264597,22;C;00000264597,22;00000000000,00;00000000000,00; ;
18;821120000;124;00000408549,77;D;00000347538,34;00000756088,11;00000000000,00; ;
18;821120000;129;00000276726,58;C;00000401880,02;00000125153,44;00000000000,00; ;
18;821120000;142;00000003850,00;C;00000027850,00;00000024000,00;00000000000,00; ;
18;821120000;144;00000069815,65;C;00000069815,65;00000000000,00;00000000000,00; ;
18;821120000;145;00000031692,04;C;00000031692,04;00000000000,00;00000000000,00; ;
18;821120000;146;00000307117,99;C;00000307177,21;00000000059,22;00000000000,00; ;
18;821120000;147;00000518005,74;C;00000518005,74;00000000000,00;00000000000,00; ;
18;821120000;148;00001162740,28;C;00001714059,85;00000551319,57;00000000000,00; ;
18;821120000;149;00002148497,62;C;00002354710,07;00000206212,45;00000000000,00; ;
18;821120000;150;00000065657,10;C;00000149380,53;00000083723,43;00000000000,00; ;
18;821120000;153;00000000000,00; ;00000001815,57;00000001815,57;00000000000,00; ;
18;821120000;155;00000736289,69;C;00001845682,96;00001109393,27;00000000000,00; ;
18;821120000;156;00000057216,54;C;00000090264,59;00000033048,05;00000000000,00; ;
18;821120000;157;00000105987,91;C;00000124521,97;00000018534,06;00000000000,00; ;
18;821120000;192;00000015414,10;C;00000265414,10;00000250000,00;00000000000,00; ;
18;821120000;224;00000058293,89;C;00000120893,89;00000062600,00;00000000000,00; ;
18;821120000;246;00000289238,79;C;00000289238,79;00000000000,00;00000000000,00; ;
18;821120000;248;00000536569,69;C;00000679151,40;00000142581,71;00000000000,00; ;
18;821120000;249;00000234360,32;C;00000273787,85;00000039427,53;00000000000,00; ;
18;821120000;250;00000160143,79;C;00000160856,39;00000000712,60;00000000000,00; ;
18;821120000;252;00000040000,00;C;00000040000,00;00000000000,00;00000000000,00; ;
18;821120000;253;00000043274,90;C;00000069024,05;00000025749,15;00000000000,00; ;
18;821120000;255;00000217477,35;C;00000348000,05;00000130522,70;00000000000,00; ;
18;821120000;292;00000030885,73;C;00000356451,05;00000325565,32;00000000000,00; ;
10;821130100;00000752962,10;D;00005150553,91;00005903516,01;00000000000,00; ;
18;821130100;102;00000901357,25;D;00001696551,33;00002597908,58;00000000000,00; ;
18;821130100;123;00000000000,00; ;00000012524,70;00000012524,70;00000000000,00; ;
18;821130100;148;00000038816,26;C;00001168104,38;00001129288,12;00000000000,00; ;
18;821130100;149;00000004241,42;C;00000809134,22;00000804892,80;00000000000,00; ;
18;821130100;150;00000084581,28;C;00000143468,55;00000058887,27;00000000000,00; ;
18;821130100;155;00000020756,19;C;00001320770,73;00001300014,54;00000000000,00; ;
10;821130200;00000235802,71;D;00003025446,14;00003261248,85;00000000000,00; ;
18;821130200;101;00000245286,43;D;00002702337,72;00002947624,15;00000000000,00; ;
18;821130200;122;00000000527,20;D;00000000000,00;00000000527,20;00000000000,00; ;
18;821130200;144;00000013711,50;C;00000083527,15;00000069815,65;00000000000,00; ;
18;821130200;145;00000012327,00;D;00000019365,04;00000031692,04;00000000000,00; ;
18;821130200;146;00000030585,17;C;00000030585,17;00000000000,00;00000000000,00; ;
18;821130200;147;00000021958,75;D;00000189631,06;00000211589,81;00000000000,00; ;
10;821130300;00000034941,96;C;00000848762,06;00000813820,10;00000000000,00; ;
18;821130300;118;00000000000,00; ;00000606501,62;00000606501,62;00000000000,00; ;
18;821130300;119;00000034941,96;C;00000242260,44;00000207318,48;00000000000,00; ;
10;821140000;00069004379,19;C;00081713385,62;00012709006,43;00000000000,00; ;
18;821140000;100;00021675780,23;C;00025580109,44;00003904329,21;00000000000,00; ;
18;821140000;101;00006834688,75;C;00009404606,98;00002569918,23;00000000000,00; ;
18;821140000;102;00014325920,57;C;00015949572,54;00001623651,97;00000000000,00; ;
18;821140000;116;00000000272,15;C;00000000272,15;00000000000,00;00000000000,00; ;
18;821140000;117;00002734000,07;C;00003051109,39;00000317109,32;00000000000,00; ;
18;821140000;118;00007206484,98;C;00007763355,80;00000556870,82;00000000000,00; ;
18;821140000;119;00002362535,55;C;00002566883,03;00000204347,48;00000000000,00; ;
18;821140000;122;00000065781,34;C;00000065781,34;00000000000,00;00000000000,00; ;
18;821140000;123;00000289016,63;C;00000301541,33;00000012524,70;00000000000,00; ;
18;821140000;124;00001010285,26;C;00001092190,66;00000081905,40;00000000000,00; ;
18;821140000;129;00000639348,73;C;00000788393,24;00000149044,51;00000000000,00; ;
18;821140000;144;00000417753,53;C;00000458627,21;00000040873,68;00000000000,00; ;
18;821140000;145;00000047505,17;C;00000066870,21;00000019365,04;00000000000,00; ;
18;821140000;146;00000090173,88;C;00000090173,88;00000000000,00;00000000000,00; ;
18;821140000;147;00000505952,18;C;00000695583,24;00000189631,06;00000000000,00; ;
18;821140000;148;00003227487,36;C;00004132037,14;00000904549,78;00000000000,00; ;
18;821140000;149;00001912229,21;C;00002657143,51;00000744914,30;00000000000,00; ;
18;821140000;150;00000324020,58;C;00000377330,54;00000053309,96;00000000000,00; ;
18;821140000;155;00001848673,25;C;00002226822,84;00000378149,59;00000000000,00; ;
18;821140000;156;00000109613,78;C;00000117181,23;00000007567,45;00000000000,00; ;
18;821140000;157;00000070324,45;C;00000148768,28;00000078443,83;00000000000,00; ;
18;821140000;192;00000141725,80;C;00000156085,80;00000014360,00;00000000000,00; ;
18;821140000;223;00000053000,00;C;00000053000,00;00000000000,00;00000000000,00; ;
18;821140000;224;00000074637,19;C;00000074637,19;00000000000,00;00000000000,00; ;
18;821140000;248;00001726186,98;C;00002225514,36;00000499327,38;00000000000,00; ;
18;821140000;249;00000491248,11;C;00000571999,14;00000080751,03;00000000000,00; ;
18;821140000;250;00000446768,79;C;00000514197,10;00000067428,31;00000000000,00; ;
18;821140000;253;00000000000,00; ;00000038082,15;00000038082,15;00000000000,00; ;
18;821140000;255;00000072458,38;C;00000225760,63;00000153302,25;00000000000,00; ;
18;821140000;292;00000283928,59;C;00000283928,59;00000000000,00;00000000000,00; ;
